gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas
brakeman,lib/brakeman/warning.rb,fffc4837becb,code analysis and metrics,12.2,81,0,55,0.0,0,5.0,20,1,20,1.0
brakeman,lib/ruby_parser/bm_sexp.rb,fffc4837becb,code analysis and metrics,7.7,25,0,20,0.0,1,0.0,59,3,38,0.644
brakeman,lib/ruby_parser/bm_sexp_processor.rb,fffc4837becb,code analysis and metrics,9.8,22,20,60,0.0,0,20.0,5,1,5,1.0
bullet,lib/bullet.rb,bc55c037d27a,profiler and optimization,6.1,20,100,52,0.5,1,0.0,31,2,26,0.839
bullet,lib/bullet/active_record4.rb,bc55c037d27a,profiler and optimization,21.1,191,13,87,0.0,0,80.0,15,2,15,1.0
bullet,lib/bullet/active_record41.rb,bc55c037d27a,profiler and optimization,22.3,185,14,86,0.0,0,71.4,14,2,14,1.0
bullet,lib/bullet/active_record42.rb,bc55c037d27a,profiler and optimization,26.4,256,18,88,0.0,0,58.8,17,2,17,1.0
bullet,lib/bullet/active_record5.rb,bc55c037d27a,profiler and optimization,29.4,278,6,88,0.0,0,0.0,17,3,16,0.941
bullet,lib/bullet/active_record52.rb,bc55c037d27a,profiler and optimization,29.6,262,6,88,0.0,0,0.0,16,3,16,1.0
bullet,lib/bullet/active_record60.rb,bc55c037d27a,profiler and optimization,29.5,294,6,89,0.0,0,11.1,18,3,17,0.944
bullet,lib/bullet/active_record61.rb,bc55c037d27a,profiler and optimization,29.5,294,6,89,0.0,0,11.1,18,3,17,0.944
bullet,lib/bullet/active_record70.rb,bc55c037d27a,profiler and optimization,28.6,303,5,89,0.0,0,10.5,19,3,18,0.947
bullet,lib/bullet/active_record71.rb,bc55c037d27a,profiler and optimization,28.6,303,5,89,0.0,0,10.5,19,3,18,0.947
bullet,lib/bullet/active_record72.rb,bc55c037d27a,profiler and optimization,28.6,303,5,89,0.0,0,10.5,19,3,18,0.947
bullet,lib/bullet/active_record80.rb,bc55c037d27a,profiler and optimization,28.6,303,5,89,0.0,0,10.5,19,3,18,0.947
bullet,lib/bullet/active_record81.rb,bc55c037d27a,profiler and optimization,28.8,305,5,89,0.0,0,10.5,19,3,18,0.947
bullet,lib/bullet/detector/counter_cache.rb,bc55c037d27a,profiler and optimization,7,13,100,71,0.0,1,0.0,7,3,6,0.857
bullet,lib/bullet/detector/n_plus_one_query.rb,bc55c037d27a,profiler and optimization,10.5,23,100,91,0.67,1,0.0,11,3,11,1.0
bullet,lib/bullet/detector/unused_eager_loading.rb,bc55c037d27a,profiler and optimization,14.8,37,100,100,0.67,1,0.0,5,3,5,1.0
bullet,lib/bullet/ext/object.rb,bc55c037d27a,profiler and optimization,7,10,0,100,0.0,0,0.0,3,3,3,1.0
bullet,lib/bullet/mongoid4x.rb,bc55c037d27a,profiler and optimization,14.3,53,17,50,0.0,0,33.3,6,2,6,1.0
bullet,lib/bullet/mongoid5x.rb,bc55c037d27a,profiler and optimization,14.3,53,17,50,0.0,0,33.3,6,2,6,1.0
bullet,lib/bullet/mongoid6x.rb,bc55c037d27a,profiler and optimization,14.3,53,17,50,0.0,0,33.3,6,2,6,1.0
bullet,lib/bullet/mongoid7x.rb,bc55c037d27a,profiler and optimization,27,68,25,75,0.0,0,100.0,4,2,4,1.0
bullet,lib/bullet/mongoid8x.rb,bc55c037d27a,profiler and optimization,15.7,57,17,50,0.0,0,33.3,6,2,6,1.0
bullet,lib/bullet/mongoid9x.rb,bc55c037d27a,profiler and optimization,27,68,25,75,0.0,0,100.0,4,2,4,1.0
bullet,lib/bullet/notification/base.rb,bc55c037d27a,profiler and optimization,4.7,12,0,64,0.0,0,0.0,14,3,13,0.929
bullet,lib/bullet/notification/n_plus_one_query.rb,bc55c037d27a,profiler and optimization,3.4,5,0,0,0.0,1,0.0,5,3,5,1.0
bullet,lib/bullet/notification/unused_eager_loading.rb,bc55c037d27a,profiler and optimization,3.4,5,0,0,0.0,1,0.0,5,3,5,1.0
bullet,lib/bullet/notification_collector.rb,bc55c037d27a,profiler and optimization,3,3,0,50,0.0,0,0.0,4,2,4,1.0
bullet,lib/bullet/rack.rb,bc55c037d27a,profiler and optimization,9.4,34,0,75,0.5,0,0.0,16,2,16,1.0
bullet,lib/bullet/registry/base.rb,bc55c037d27a,profiler and optimization,3.6,8,0,88,0.0,0,0.0,8,3,8,1.0
bullet,lib/bullet/stack_trace_filter.rb,bc55c037d27a,profiler and optimization,9.6,22,0,100,0.0,0,0.0,5,2,5,1.0
bundler-audit,lib/bundler/audit/advisory.rb,f8b06ebbefdd,security,8.3,37,9,36,0.0,1,0.0,11,3,11,1.0
bundler-audit,lib/bundler/audit/cli.rb,f8b06ebbefdd,security,15.6,41,14,57,0.33,1,0.0,7,3,7,1.0
bundler-audit,lib/bundler/audit/cli/formats.rb,f8b06ebbefdd,security,8.7,16,100,100,0.0,1,0.0,3,5,3,1.0
bundler-audit,lib/bundler/audit/cli/formats/junit.rb,f8b06ebbefdd,security,8.4,24,0,100,0.0,1,0.0,9,5,9,1.0
bundler-audit,lib/bundler/audit/cli/formats/text.rb,f8b06ebbefdd,security,25,51,0,67,0.0,1,0.0,3,5,3,1.0
bundler-audit,lib/bundler/audit/database.rb,f8b06ebbefdd,security,6.9,17,24,35,0.0,1,0.0,17,5,16,0.941
bundler-audit,lib/bundler/audit/report.rb,f8b06ebbefdd,security,5.7,12,0,100,0.33,0,0.0,9,3,8,0.889
bundler-audit,lib/bundler/audit/results/insecure_source.rb,f8b06ebbefdd,security,3.8,6,0,50,0.0,1,0.0,4,4,4,1.0
bundler-audit,lib/bundler/audit/results/unpatched_gem.rb,f8b06ebbefdd,security,6,10,0,75,0.0,1,0.0,4,4,4,1.0
bundler-audit,lib/bundler/audit/scanner.rb,f8b06ebbefdd,security,11.2,21,0,75,0.0,0,0.0,8,3,8,1.0
bundler-audit,lib/bundler/audit/task.rb,f8b06ebbefdd,security,8,21,0,0,0.0,1,0.0,5,4,4,0.8
byebug,docker/manager.rb,aff644023372,debugging tools,5.5,15,50,19,0.0,0,0.0,26,2,23,0.885
byebug,lib/byebug/attacher.rb,aff644023372,debugging tools,6.5,10,50,25,0.0,0,0.0,4,2,4,1.0
byebug,lib/byebug/breakpoint.rb,aff644023372,debugging tools,4.3,8,89,33,0.0,0,11.1,9,2,9,1.0
byebug,lib/byebug/command.rb,aff644023372,debugging tools,4,7,56,56,1.0,0,0.0,9,2,9,1.0
byebug,lib/byebug/command_list.rb,aff644023372,debugging tools,3,3,0,80,0.5,0,0.0,5,2,5,1.0
byebug,lib/byebug/commands/break.rb,aff644023372,debugging tools,9.2,20,33,67,1.5,1,0.0,9,2,8,0.889
byebug,lib/byebug/commands/catch.rb,aff644023372,debugging tools,6.4,12,38,38,0.5,1,0.0,8,2,7,0.875
byebug,lib/byebug/commands/condition.rb,aff644023372,debugging tools,8.5,16,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/continue.rb,aff644023372,debugging tools,6.1,16,43,57,0.5,1,0.0,7,2,6,0.857
byebug,lib/byebug/commands/debug.rb,aff644023372,debugging tools,5.2,10,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/delete.rb,aff644023372,debugging tools,8.8,19,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/disable/breakpoints.rb,aff644023372,debugging tools,4.8,10,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/disable/display.rb,aff644023372,debugging tools,5,11,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/display.rb,aff644023372,debugging tools,5.9,10,43,29,0.5,1,0.0,7,2,6,0.857
byebug,lib/byebug/commands/down.rb,aff644023372,debugging tools,5.8,9,75,25,1.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/edit.rb,aff644023372,debugging tools,6.7,15,43,29,0.0,1,0.0,7,2,6,0.857
byebug,lib/byebug/commands/enable/breakpoints.rb,aff644023372,debugging tools,4.8,10,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/enable/display.rb,aff644023372,debugging tools,5,11,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/finish.rb,aff644023372,debugging tools,6.6,13,60,40,0.5,1,0.0,5,2,4,0.8
byebug,lib/byebug/commands/frame.rb,aff644023372,debugging tools,8.8,19,75,25,1.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/help.rb,aff644023372,debugging tools,5,11,38,62,0.0,1,0.0,8,2,7,0.875
byebug,lib/byebug/commands/history.rb,aff644023372,debugging tools,5,7,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/info/breakpoints.rb,aff644023372,debugging tools,8.6,16,60,40,0.0,1,0.0,5,3,4,0.8
byebug,lib/byebug/commands/info/display.rb,aff644023372,debugging tools,7.5,17,75,25,0.0,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/info/file.rb,aff644023372,debugging tools,6.2,14,38,25,0.67,1,0.0,8,3,7,0.875
byebug,lib/byebug/commands/info/line.rb,aff644023372,debugging tools,4,7,75,25,0.0,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/info/program.rb,aff644023372,debugging tools,5.4,10,60,20,0.0,1,0.0,5,3,4,0.8
byebug,lib/byebug/commands/interrupt.rb,aff644023372,debugging tools,4.5,7,75,0,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/irb.rb,aff644023372,debugging tools,6.2,9,60,20,0.0,1,0.0,5,2,4,0.8
byebug,lib/byebug/commands/kill.rb,aff644023372,debugging tools,7.2,14,75,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/list.rb,aff644023372,debugging tools,6.2,15,21,64,1.5,1,7.1,14,2,12,0.857
byebug,lib/byebug/commands/method.rb,aff644023372,debugging tools,8.5,15,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/next.rb,aff644023372,debugging tools,5,7,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/pry.rb,aff644023372,debugging tools,6,11,75,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/quit.rb,aff644023372,debugging tools,6.2,11,75,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/restart.rb,aff644023372,debugging tools,5.8,11,50,50,1.0,1,0.0,6,2,5,0.833
byebug,lib/byebug/commands/save.rb,aff644023372,debugging tools,6.1,14,38,62,0.0,1,0.0,8,2,7,0.875
byebug,lib/byebug/commands/set.rb,aff644023372,debugging tools,9.2,21,67,33,0.5,1,0.0,6,2,5,0.833
byebug,lib/byebug/commands/show.rb,aff644023372,debugging tools,5.4,9,80,20,0.0,1,0.0,5,2,4,0.8
byebug,lib/byebug/commands/skip.rb,aff644023372,debugging tools,4.5,7,58,33,0.5,1,0.0,12,2,9,0.75
byebug,lib/byebug/commands/source.rb,aff644023372,debugging tools,5.2,8,75,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/step.rb,aff644023372,debugging tools,5,7,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/thread/current.rb,aff644023372,debugging tools,4,7,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/thread/list.rb,aff644023372,debugging tools,5.5,9,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/thread/resume.rb,aff644023372,debugging tools,6,11,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/thread/stop.rb,aff644023372,debugging tools,5.5,9,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/thread/switch.rb,aff644023372,debugging tools,6.2,12,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/tracevar.rb,aff644023372,debugging tools,7.4,13,60,40,0.0,1,20.0,5,2,5,1.0
byebug,lib/byebug/commands/undisplay.rb,aff644023372,debugging tools,8,15,75,25,0.5,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/untracevar.rb,aff644023372,debugging tools,5.5,9,75,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/up.rb,aff644023372,debugging tools,5.8,9,75,25,1.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/commands/var/all.rb,aff644023372,debugging tools,4.5,7,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/var/args.rb,aff644023372,debugging tools,4,7,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/var/const.rb,aff644023372,debugging tools,4.6,7,60,40,0.33,1,20.0,5,3,4,0.8
byebug,lib/byebug/commands/var/global.rb,aff644023372,debugging tools,4,7,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/var/instance.rb,aff644023372,debugging tools,4,7,75,25,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/var/local.rb,aff644023372,debugging tools,4,7,75,0,0.33,1,0.0,4,3,3,0.75
byebug,lib/byebug/commands/where.rb,aff644023372,debugging tools,8.2,18,60,20,0.5,1,0.0,5,2,4,0.8
byebug,lib/byebug/context.rb,aff644023372,debugging tools,3.9,7,18,47,1.5,0,0.0,17,2,16,0.941
byebug,lib/byebug/core.rb,aff644023372,debugging tools,6.6,10,40,60,1.0,0,20.0,5,2,5,1.0
byebug,lib/byebug/errors.rb,aff644023372,debugging tools,3.8,6,0,25,0.0,1,0.0,4,2,3,0.75
byebug,lib/byebug/frame.rb,aff644023372,debugging tools,4.6,13,0,75,0.5,0,0.0,24,2,23,0.958
byebug,lib/byebug/helpers/bin.rb,aff644023372,debugging tools,5.6,10,0,20,0.0,0,0.0,5,3,5,1.0
byebug,lib/byebug/helpers/eval.rb,aff644023372,debugging tools,4.7,7,0,62,0.0,0,0.0,13,3,13,1.0
byebug,lib/byebug/helpers/file.rb,aff644023372,debugging tools,5.3,7,0,83,0.0,0,0.0,6,3,6,1.0
byebug,lib/byebug/helpers/frame.rb,aff644023372,debugging tools,5.5,16,0,62,0.0,0,0.0,8,3,8,1.0
byebug,lib/byebug/helpers/parse.rb,aff644023372,debugging tools,11.8,17,0,25,0.0,0,0.0,4,3,4,1.0
byebug,lib/byebug/helpers/path.rb,aff644023372,debugging tools,3,3,0,14,0.0,0,0.0,7,3,6,0.857
byebug,lib/byebug/helpers/string.rb,aff644023372,debugging tools,3,3,0,67,0.0,0,0.0,3,3,3,1.0
byebug,lib/byebug/helpers/thread.rb,aff644023372,debugging tools,6.7,13,0,86,0.0,0,0.0,7,3,7,1.0
byebug,lib/byebug/helpers/toggle.rb,aff644023372,debugging tools,10.5,15,0,75,0.33,0,0.0,4,3,4,1.0
byebug,lib/byebug/helpers/var.rb,aff644023372,debugging tools,10.2,23,0,100,0.33,0,20.0,5,3,5,1.0
byebug,lib/byebug/history.rb,aff644023372,debugging tools,4.8,9,0,42,0.0,0,0.0,12,2,12,1.0
byebug,lib/byebug/interface.rb,aff644023372,debugging tools,4.6,13,0,71,0.5,0,0.0,14,2,14,1.0
byebug,lib/byebug/interfaces/local_interface.rb,aff644023372,debugging tools,7.2,11,0,0,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/interfaces/remote_interface.rb,aff644023372,debugging tools,4.7,6,0,29,0.0,1,0.0,7,2,3,0.429
byebug,lib/byebug/interfaces/script_interface.rb,aff644023372,debugging tools,5.2,8,0,50,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/interfaces/test_interface.rb,aff644023372,debugging tools,5.1,8,0,89,0.0,1,0.0,9,2,8,0.889
byebug,lib/byebug/option_setter.rb,aff644023372,debugging tools,5.5,13,0,85,0.0,0,0.0,13,2,12,0.923
byebug,lib/byebug/printers/base.rb,aff644023372,debugging tools,6,12,0,71,0.0,1,0.0,7,5,7,1.0
byebug,lib/byebug/printers/plain.rb,aff644023372,debugging tools,6.5,11,0,75,0.0,1,0.0,4,3,4,1.0
byebug,lib/byebug/processors/command_processor.rb,aff644023372,debugging tools,4.8,10,0,53,1.0,0,0.0,19,2,17,0.895
byebug,lib/byebug/processors/script_processor.rb,aff644023372,debugging tools,5.2,10,0,40,0.0,1,0.0,5,2,5,1.0
byebug,lib/byebug/remote.rb,aff644023372,debugging tools,4,8,100,70,0.0,0,0.0,10,1,10,1.0
byebug,lib/byebug/remote/client.rb,aff644023372,debugging tools,8.5,22,0,75,0.0,0,0.0,4,3,4,1.0
byebug,lib/byebug/runner.rb,aff644023372,debugging tools,6,18,0,35,1.5,0,0.0,17,2,17,1.0
byebug,lib/byebug/setting.rb,aff644023372,debugging tools,4.5,12,45,45,0.0,0,0.0,11,2,11,1.0
byebug,lib/byebug/settings/autoirb.rb,aff644023372,debugging tools,3,3,0,0,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/settings/autolist.rb,aff644023372,debugging tools,3,3,0,0,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/settings/autopry.rb,aff644023372,debugging tools,3,3,0,0,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/settings/linetrace.rb,aff644023372,debugging tools,3,3,0,0,0.0,1,0.0,3,2,3,1.0
byebug,lib/byebug/settings/post_mortem.rb,aff644023372,debugging tools,3,3,0,0,0.0,1,0.0,4,2,4,1.0
byebug,lib/byebug/source_file_formatter.rb,aff644023372,debugging tools,4.1,12,0,36,0.5,0,0.0,11,2,11,1.0
byebug,lib/byebug/subcommands.rb,aff644023372,debugging tools,4.5,9,25,75,0.67,0,0.0,4,3,4,1.0
byebug,tasks/linter.rb,aff644023372,debugging tools,5.4,18,0,50,0.8,0,0.0,14,5,12,0.857
capybara,lib/capybara.rb,a210c6e57872,testing,5.9,24,100,36,0.06,3,8.0,25,18,21,0.84
capybara,lib/capybara/config.rb,a210c6e57872,testing,5.2,10,0,38,0.5,0,0.0,8,2,7,0.875
capybara,lib/capybara/dsl.rb,a210c6e57872,testing,3.4,4,40,60,0.5,0,0.0,5,2,5,1.0
capybara,lib/capybara/helpers.rb,a210c6e57872,testing,4,10,0,47,0.0,0,0.0,15,3,13,0.867
capybara,lib/capybara/node/actions.rb,a210c6e57872,testing,8.6,28,0,62,0.0,0,0.0,16,3,12,0.75
capybara,lib/capybara/node/base.rb,a210c6e57872,testing,6.9,28,0,67,1.0,0,0.0,9,3,8,0.889
capybara,lib/capybara/node/document.rb,a210c6e57872,testing,3,3,0,17,0.33,1,0.0,6,3,6,1.0
capybara,lib/capybara/node/document_matchers.rb,a210c6e57872,testing,4.2,5,0,60,0.0,0,0.0,5,3,5,1.0
capybara,lib/capybara/node/element.rb,a210c6e57872,testing,5.4,16,0,92,0.0,1,0.0,38,3,38,1.0
capybara,lib/capybara/node/finders.rb,a210c6e57872,testing,6,20,0,57,0.0,0,0.0,14,3,10,0.714
capybara,lib/capybara/node/matchers.rb,a210c6e57872,testing,4.6,15,0,42,0.0,0,0.0,59,3,36,0.61
capybara,lib/capybara/node/simple.rb,a210c6e57872,testing,4.6,16,0,77,1.0,0,0.0,22,3,18,0.818
capybara,lib/capybara/queries/base_query.rb,a210c6e57872,testing,5.1,15,8,58,0.0,0,0.0,12,3,11,0.917
capybara,lib/capybara/queries/current_path_query.rb,a210c6e57872,testing,6,14,0,57,0.0,1,0.0,7,3,6,0.857
capybara,lib/capybara/queries/match_query.rb,a210c6e57872,testing,4.7,8,0,67,0.0,2,0.0,3,3,3,1.0
capybara,lib/capybara/queries/selector_query.rb,a210c6e57872,testing,8.5,70,0,84,0.0,1,0.0,77,4,73,0.948
capybara,lib/capybara/queries/style_query.rb,a210c6e57872,testing,6,11,0,60,0.0,1,0.0,5,3,5,1.0
capybara,lib/capybara/queries/text_query.rb,a210c6e57872,testing,6.1,19,0,67,0.0,1,0.0,15,3,14,0.933
capybara,lib/capybara/queries/title_query.rb,a210c6e57872,testing,3.8,7,0,50,0.0,1,0.0,6,3,5,0.833
capybara,lib/capybara/rack_test/browser.rb,a210c6e57872,testing,6.2,19,0,62,1.0,0,3.8,26,1,25,0.962
capybara,lib/capybara/rack_test/driver.rb,a210c6e57872,testing,2.9,7,0,84,0.0,1,0.0,25,1,23,0.92
capybara,lib/capybara/rack_test/form.rb,a210c6e57872,testing,6.1,30,0,50,0.0,2,0.0,20,3,16,0.8
capybara,lib/capybara/rack_test/node.rb,a210c6e57872,testing,5.5,25,0,86,1.0,1,0.0,43,1,40,0.93
capybara,lib/capybara/registration_container.rb,a210c6e57872,testing,3.7,7,0,86,0.0,0,14.3,7,2,7,1.0
capybara,lib/capybara/result.rb,a210c6e57872,testing,7.8,25,0,94,1.0,0,0.0,16,2,16,1.0
capybara,lib/capybara/rspec/matcher_proxies.rb,a210c6e57872,testing,5.4,7,50,62,0.25,0,25.0,8,8,6,0.75
capybara,lib/capybara/rspec/matchers.rb,a210c6e57872,testing,3.2,4,0,8,0.0,0,0.0,13,2,6,0.462
capybara,lib/capybara/rspec/matchers/base.rb,a210c6e57872,testing,5.2,10,0,85,0.57,2,0.0,13,7,13,1.0
capybara,lib/capybara/rspec/matchers/become_closed.rb,a210c6e57872,testing,5,11,0,75,0.0,0,0.0,4,4,3,0.75
capybara,lib/capybara/rspec/matchers/compound.rb,a210c6e57872,testing,4.8,14,0,50,0.38,1,0.0,10,8,8,0.8
capybara,lib/capybara/rspec/matchers/count_sugar.rb,a210c6e57872,testing,2.8,4,0,38,0.0,0,0.0,8,3,4,0.5
capybara,lib/capybara/rspec/matchers/have_ancestor.rb,a210c6e57872,testing,3.2,4,0,75,0.0,3,0.0,4,4,4,1.0
capybara,lib/capybara/rspec/matchers/have_current_path.rb,a210c6e57872,testing,3,3,0,100,0.0,2,0.0,4,4,4,1.0
capybara,lib/capybara/rspec/matchers/have_selector.rb,a210c6e57872,testing,2.7,7,0,57,0.0,3,0.0,14,7,10,0.714
capybara,lib/capybara/rspec/matchers/have_sibling.rb,a210c6e57872,testing,3,3,0,75,0.0,3,0.0,4,4,4,1.0
capybara,lib/capybara/rspec/matchers/have_text.rb,a210c6e57872,testing,3,3,0,80,0.0,3,0.0,5,4,5,1.0
capybara,lib/capybara/rspec/matchers/have_title.rb,a210c6e57872,testing,3,3,0,100,0.0,2,0.0,4,4,4,1.0
capybara,lib/capybara/rspec/matchers/match_selector.rb,a210c6e57872,testing,3,3,0,75,0.0,4,0.0,4,4,4,1.0
capybara,lib/capybara/rspec/matchers/match_style.rb,a210c6e57872,testing,3.4,4,0,40,0.0,3,0.0,5,8,5,1.0
capybara,lib/capybara/selector/builders/css_builder.rb,a210c6e57872,testing,13,22,0,80,0.0,1,0.0,5,3,5,1.0
capybara,lib/capybara/selector/builders/xpath_builder.rb,a210c6e57872,testing,10.4,16,0,80,0.0,1,0.0,5,3,5,1.0
capybara,lib/capybara/selector/css.rb,a210c6e57872,testing,9.2,25,38,62,0.0,1,0.0,8,4,7,0.875
capybara,lib/capybara/selector/definition.rb,a210c6e57872,testing,5.3,15,0,57,0.33,1,4.3,23,3,21,0.913
capybara,lib/capybara/selector/definition/table.rb,a210c6e57872,testing,6.2,11,0,67,0.0,0,0.0,6,0,6,1.0
capybara,lib/capybara/selector/filter_set.rb,a210c6e57872,testing,5.4,12,25,75,0.0,1,6.2,16,3,14,0.875
capybara,lib/capybara/selector/filters/base.rb,a210c6e57872,testing,5,15,0,100,0.0,1,18.2,11,4,10,0.909
capybara,lib/capybara/selector/filters/expression_filter.rb,a210c6e57872,testing,1.4,3,0,0,0.0,2,0.0,5,5,4,0.8
capybara,lib/capybara/selector/filters/locator_filter.rb,a210c6e57872,testing,4.3,5,0,33,0.0,2,33.3,3,4,3,1.0
capybara,lib/capybara/selector/regexp_disassembler.rb,a210c6e57872,testing,5.6,15,0,72,0.0,1,0.0,29,4,28,0.966
capybara,lib/capybara/selector/selector.rb,a210c6e57872,testing,5.6,17,27,64,0.0,1,13.6,22,2,20,0.909
capybara,lib/capybara/selenium/driver.rb,a210c6e57872,testing,7.0,32,3,75,2.0,1,1.6,61,1,55,0.902
capybara,lib/capybara/selenium/driver_specializations/chrome_driver.rb,a210c6e57872,testing,6.6,20,7,79,0.0,0,14.3,14,1,14,1.0
capybara,lib/capybara/selenium/driver_specializations/edge_driver.rb,a210c6e57872,testing,6.9,20,7,87,0.0,0,13.3,15,1,15,1.0
capybara,lib/capybara/selenium/driver_specializations/firefox_driver.rb,a210c6e57872,testing,6.9,17,33,67,0.0,0,22.2,9,2,9,1.0
capybara,lib/capybara/selenium/extensions/file_input_click_emulation.rb,a210c6e57872,testing,5.8,10,0,75,0.0,1,0.0,4,2,4,1.0
capybara,lib/capybara/selenium/extensions/find.rb,a210c6e57872,testing,11.6,41,0,62,0.0,0,25.0,8,3,8,1.0
capybara,lib/capybara/selenium/extensions/html5_drag.rb,a210c6e57872,testing,9,12,0,100,0.0,1,0.0,4,2,4,1.0
capybara,lib/capybara/selenium/extensions/modifier_keys_stack.rb,a210c6e57872,testing,3,3,0,80,0.0,1,0.0,5,2,5,1.0
capybara,lib/capybara/selenium/extensions/scroll.rb,a210c6e57872,testing,11.2,15,0,100,0.0,0,0.0,5,3,4,0.8
capybara,lib/capybara/selenium/node.rb,a210c6e57872,testing,6.5,36,0,80,1.0,1,1.4,71,3,66,0.93
capybara,lib/capybara/selenium/nodes/chrome_node.rb,a210c6e57872,testing,7.1,17,0,79,2.0,2,14.3,14,1,13,0.929
capybara,lib/capybara/selenium/nodes/edge_node.rb,a210c6e57872,testing,8.2,17,0,91,1.0,2,18.2,11,1,11,1.0
capybara,lib/capybara/selenium/nodes/firefox_node.rb,a210c6e57872,testing,7.9,24,0,93,2.0,2,7.1,14,1,13,0.929
capybara,lib/capybara/selenium/nodes/safari_node.rb,a210c6e57872,testing,9.2,19,0,100,0.0,2,0.0,10,1,10,1.0
capybara,lib/capybara/selenium/patches/logs.rb,a210c6e57872,testing,8,15,0,33,0.0,0,0.0,3,3,3,1.0
capybara,lib/capybara/server.rb,a210c6e57872,testing,7.2,19,8,77,0.0,0,0.0,13,2,13,1.0
capybara,lib/capybara/server/animation_disabler.rb,a210c6e57872,testing,8,13,17,67,0.0,0,0.0,6,3,6,1.0
capybara,lib/capybara/server/checker.rb,a210c6e57872,testing,3.7,7,0,14,0.0,0,0.0,7,3,6,0.857
capybara,lib/capybara/server/middleware.rb,a210c6e57872,testing,5,17,0,80,0.0,0,0.0,10,4,10,1.0
capybara,lib/capybara/session.rb,a210c6e57872,testing,6.7,27,2,69,0.5,0,0.0,62,2,56,0.903
